ts_code,peer_group,hfsf_latest_ann_date,hfsf_latest_report_period,hfsf_roe,hfsf_roic,hfsf_gross_margin_pct,hfsf_profit_dedt,hfsf_fcff,hfsf_debt_to_assets_pct,hfsf_revenue,hfsf_net_profit,hfsf_ocf,hfsf_free_cashflow,hfsf_capex,hfsf_total_assets,hfsf_total_liab,hfsf_close,hfsf_pe_ttm,hfsf_dividend_yield_pct,hfsf_total_mv_10k,hfsf_dividend_yield,hfsf_pe_inverse,hfsf_market_cap,hfsf_fcf_yield,hfsf_profit_dedt_ratio,hfsf_ocf_np_ratio,hfsf_fcf_to_assets,hfsf_pe_ttm_5y_monthly_avg,hfsf_pe_ttm_vs_5y_avg,hfsf_gross_margin_3y_std,hfsf_revenue_3y_cagr,hfsf_fcf_3y_cagr,hfsf_pe_ttm_peer_avg,hfsf_gross_margin_peer_avg,hfsf_fcf_to_assets_peer_avg,hfsf_pe_ttm_vs_peer,hfsf_gross_margin_vs_peer,hfsf_score,hfsf_signal
301339.SZ,其他计算机设备,20251029,20250930,6.1183,6.8685,50.0673,166992772.66,140762782.864,51.1174,611959913.57,168110956.61,238513383.55,131502407.334,49390458.26,5863652388.95,2997344874.64,13.21,34.6484,2.8658,766620.3157,0.028658000000000003,0.028861361563593122,7666203157.0,0.01715352497721448,0.9933485361540468,1.4187854757339007,0.022426705850062855,45.04804651162791,0.7691432300190082,1.4575270723614926,0.10833412383667307,,633.75982,36.06882727272727,0.006861289467862244,0.05467118442440861,13.998472727272734,0.5311440088805232,top_20pct
301155.SZ,风电零部件,20251028,20250930,6.2142,4.8722,16.2294,296818696.62,-1097192969.7861,41.3344,3670599579.91,346650351.47,-568250623.28,-970891572.31,402640949.03,10214717542.75,4222195508.48,75.61,50.4262,0.119,1643696.9652,0.0011899999999999999,0.019830960889378933,16436969652.0,-0.059067552770705814,0.8562480763723888,-1.6392616389116161,-0.09504830341580028,119.71933170731707,0.4212034871968637,9.405111881950155,-0.29419964402918264,,58.332214285714294,19.89577777777778,-0.03158035364146497,0.8644657264853651,-3.6663777777777824,-0.028393677675414154,
301217.SZ,锂电池,20251027,20250930,1.1623,1.449,3.7852,48007311.48,-925498916.81,27.9352,4734686665.66,62724347.48,-404405831.69,-925498916.81,253372957.67,7509164989.18,2097697964.41,37.89,4653.6813,0.0526,3141139.8962,0.000526,0.0002148836449113952,31411398962.0,-0.029463791725087573,0.7653696436667977,-6.4473501588668904,-0.12324924517487054,876.9120151515151,5.306896495420838,6.727698873364255,0.029442073732376173,,760.0467125,15.44951,-0.037242426256840225,6.1228885323282025,-11.66431,-1.552520324027938,
688327.SH,IT服务Ⅲ,20251029,20250930,-29.9483,-25.7831,27.2391,-400160657.4,-61797638.29,59.2935,355190931.01,-309555252.46,31258581.22,29685861.22,1572720.0,1770482292.44,1049781132.8,12.81,,,1330380.6541,,,13303806541.0,0.0022313810057680394,1.2926954209950219,-0.10097900446395805,0.01676710427817285,,,6.908260393663998,-0.1324880357570869,,157.79520666666667,33.292692307692306,-0.055063772111947525,,-6.0535923076923055,-1.3617795129451356,
301207.SZ,疫苗,20251030,20250930,2.264,2.1897,76.9936,86255749.63,853285780.1574,20.9563,805986896.84,132308600.05,181964118.25,177767327.52,4196790.73,7179369720.73,1504528077.23,19.17,163.5114,4.1313,1152169.7175,0.041313,0.006115781529605887,11521697175.0,0.015428918571625278,0.6519285186103063,1.3753007603529548,0.024760854285955983,48.755882,3.3536753575701903,2.8075467536029817,-0.0922505731137534,,220.15359999999998,80.99772,-0.0007810245246404841,0.7427150861943662,-4.00412,-0.2843935277377963,
688343.SH,IT服务Ⅲ,20251031,20250930,-7.6229,-6.0714,28.8451,-340973097.74,-322690195.79,31.632,950746330.61,-297909259.19,39532687.45,-6698742.059999995,46231429.51,5697936400.26,1802370993.79,77.32,,,2780453.3342,,,27804533342.0,-0.00024092265738124235,1.1445535417968826,-0.13270043219699634,-0.0011756435294178306,,,7.503705677508056,0.1284690217661233,,157.79520666666667,33.292692307692306,-0.055063772111947525,,-4.447592307692307,-0.5055310638361522,
301109.SZ,固废治理,20251030,20250930,8.3501,7.3731,56.4927,584104372.27,,35.5222,2163208445.73,605298101.88,1158064038.28,667246782.17,490817256.11,14673308486.9,5212277966.53,17.27,18.5544,3.7224,1362777.1541,0.037224,0.05389557193980942,13627771541.0,0.048962281189007785,0.9649862942834708,1.9132127371342484,0.04547350604437322,15.06168510638298,1.2318940323707104,8.802099810310416,0.023677136407126653,,93.48827000000001,29.041281818181815,-0.011770235248434367,0.19846767942117227,27.451418181818184,0.7946024536743795,top_20pct
688062.SH,化学制剂,20251031,20250930,-51.3018,-14.8991,93.1477,-622355445.23,-395263073.06,79.1128,565838248.14,-597660144.75,-216616741.17,-252058380.35,35441639.18,4527089263.1,3581506794.76,36.32,,,1451347.2,,,14513472000.0,-0.017367200649851394,1.041319972055908,0.36244133572033704,-0.05567780215965938,,,9.435127325779272,0.6522186673954529,,89.96438500000001,56.69078148148148,0.012126126574557175,,36.45691851851852,-1.1818805157933865,
301500.SZ,固废治理,20251029,20250930,4.3524,3.068,6.2757,231545266.49,-1276180839.8837,62.2954,10707161911.93,200314857.54,67882433.82,-316483961.85,384366395.67,13099627580.89,8160462674.12,19.56,74.3739,0.4756,1099178.1179,0.004756,0.013445577010214604,10991781179.0,-0.028792782233933882,1.1559066029027016,0.33887867656768716,-0.024159767893836403,60.328296774193554,1.2328194889767665,3.4169486297962792,0.1973996110468712,,93.48827000000001,29.041281818181815,-0.011770235248434367,0.7955425851820768,-22.765581818181815,-0.3797793899265812,
688800.SH,其他电子Ⅲ,20251030,20250930,10.6183,7.821,22.3191,219035423.8,-403558899.3997,50.4331,2321243110.96,232998297.12,17312907.3,-241029207.16,258342114.46,4711437358.76,2376125435.28,87.6,58.6739,0.306,1801707.1746,0.00306,0.017043353177477547,18017071746.0,-0.013377823575216172,0.9400730670885171,0.07430486623292108,-0.05115831726210965,62.84048070175439,0.9336959129652542,1.8727740733112106,0.21774642878806372,,120.85741,18.69726,-0.0313239137203575,0.48548036897365254,3.621839999999999,0.3162188720814733,
301381.SZ,跨境电商,20251029,20250930,8.1892,5.6558,43.5558,220763742.6,275367064.5893,44.852,8188419310.39,209744225.97,742147745.98,275367064.5893,35673799.47,4826411248.73,2164741510.87,19.34,34.1576,1.2927,780288.1588,0.012927,0.0292760615499918,7802881588.0,0.035290432320898624,1.052537878356547,3.538346491055017,0.05705420661402587,41.870960606060606,0.8157825735446792,10.636751949323092,0.2791793785955168,,29.40095,61.539550000000006,0.07627898217752219,1.1617855885609139,-17.983750000000008,-0.012669629862119256,
301268.SZ,金属制品,20251030,20250930,-2.0023,0.5571,10.7395,-61125597.05,-302660809.58,71.4624,2366045801.41,-37093667.79,-62085837.76,-317030950.86,254945113.1,6312262486.66,4510894374.08,21.53,,,862054.4826,,,8620544826.0,-0.03677620814682369,1.647871474884959,1.673758392173275,-0.05022461463381733,62.348573333333334,,5.128490291466551,0.056722640707786987,,135.16049999999998,25.3188125,-0.008603247164537605,,-14.5793125,-0.4616681431062911,
301238.SZ,电池化学品,20251031,20250930,1.64,1.6293,19.8002,114421437.49,-110995281.1387,20.5411,1481976364.14,117826996.19,-80442188.61,-30602955.9025,112052963.35,9211321385.46,1892107669.09,20.28,280.9388,0.9862,1487199.9324,0.009862,0.003559494096223092,14871999324.0,-0.002057756676542732,0.9710969573177575,-0.6827144135991065,-0.0033223198520471267,90.24765217391304,3.1129762739823175,0.8526227528436399,-0.2607572490767185,,90.34531111111112,16.645825,-0.02169286031630419,3.10961129631274,3.1543750000000017,-0.5696199834529826,
301175.SZ,固废治理,20251025,20250930,8.2964,5.7124,44.0553,294906785.64,,51.2073,1272248679.7,298491498.91,511200467.15,-167750391.0695,404542113.38,8138906341.99,4167716047.26,6.53,25.1762,2.9862,961137.64,0.029862000000000003,0.03972005306599089,9611376400.0,-0.017453316162865083,0.9879905682972872,1.7126131531944737,-0.0206109253529614,32.10826222222222,0.7841034754778936,5.925536333418829,0.02442460636221644,,93.48827000000001,29.041281818181815,-0.011770235248434367,0.2692979557756283,15.014018181818187,0.4933282519062763,top_20pct
688032.SH,光伏设备,20251030,20250930,-0.9699,-2.5205,26.9686,-74887962.19,-1254376537.71,24.9165,1323342097.85,-59115369.07,-346988944.55,-783492241.05,436503296.5,7767192869.3,1935312135.7,137.51,,2.3089,1706135.3173,0.023089,,17061353173.0,-0.045922045754840546,1.266810363669104,5.869690911328349,-0.1008719950996415,102.8274431372549,,1.1788399433341272,0.2582216611010866,,134.856225,27.195566666666668,-0.05852010595011333,,-0.22696666666666943,-0.23295571244029314,
688262.SH,数字芯片设计,20251029,20250930,-5.9829,-7.6244,38.6322,-161484062.96,-137172215.12,36.4778,258634964.13,-127339601.0,147877971.12,22168816.540000007,125709154.58,3246046644.0,1184086207.96,33.38,,,1121567.7096,,,11215677096.0,0.0019765919034800293,1.2681370264384604,-1.1612881614102122,0.0068294818193622995,147.42084736842105,,13.738273927644622,0.12120719612788688,,154.39785,34.59380625,-0.029586036152655763,,4.038393749999997,-0.3643576218419191,
301293.SZ,医院,20251028,20250930,3.6079,2.778,24.8737,84963799.74,,29.5748,1273244087.32,83628197.4,113775872.75,-328154967.28,441930840.03,3755810144.8,1110774089.4,67.42,165.1205,0.2163,1388764.2664,0.002163,0.006056183211654519,13887642664.0,-0.023629277856540332,1.0159707177904564,1.3604965345097824,-0.0873726185905157,119.65143428571427,1.3800127092978314,1.1390504548380056,0.058831509094901646,,189.67036666666664,32.27396666666667,-0.0614683237042992,0.8705656181399626,-7.400266666666667,-0.20534040178380783,
301215.SZ,汽车综合服务,20251030,20250930,5.5411,5.5285,60.6095,134545754.57,-55539062.0155,17.4995,434508678.46,159930262.24,162470279.61,54264457.030000016,108205822.58,3538544892.85,619226919.55,6.0,36.7867,1.499,794340.0,0.014990000000000002,0.027183737600817683,7943400000.0,0.006831389207392302,0.841277646178641,1.015882030920379,0.015335246174111576,53.69335918367347,0.6851256944859901,1.5534908110446028,0.050457827153280066,,36.7867,60.6095,0.015335246174111576,1.0,0.0,0.13862899446273738,
301262.SZ,电视广播Ⅲ,20251030,20250930,8.4529,8.193,54.8129,275043407.41,315449139.2229,9.7558,698482971.7,319127729.38,373873312.34,345094611.77,28778700.57,4256343628.53,415238684.24,23.06,24.6425,2.6886,961602.0,0.026886,0.04058029826519225,9616020000.0,0.03588746818018265,0.8618599453715702,1.1715475589236932,0.08107771408700482,26.725479411764706,0.9220601666420334,2.176786693040917,-0.02089094283408144,0.5000735406230035,81.53599999999999,29.34745714285714,0.037541961699339585,0.30222846350078497,25.465442857142857,0.7521680431980354,top_20pct
688190.SH,其他金属新材料,20251031,20250930,9.6348,9.5154,28.5222,241284149.93,-700069398.529,22.2592,1457903461.43,249808613.0,31414733.1,3589043.5700000003,27825689.53,3447936073.22,767484414.28,97.3,39.9944,1.4697,1167600.0,0.014697,0.02500350049006861,11676000000.0,0.00030738639688249403,0.9658760241785579,0.1257552040449462,0.0010409252067855833,45.15849811320755,0.8856450429272092,3.202466048792191,0.15220679733444387,,67.65434,19.677979999999998,-0.04618685233836296,0.5911579360614558,8.844220000000004,0.4341559991257073,top_20pct
688382.SH,化学制剂,20251030,20250930,-10.4358,-11.4579,86.8232,-191925968.29,-222611373.87,5.6132,30893466.9,-181385152.31,-160056383.93,-166330695.55,6274311.62,1764467236.76,99042710.2,19.99,,,1156118.6335,,,11561186335.0,-0.014386992020572776,1.0581128931765318,0.8824117183332204,-0.09426680874813208,,,,-0.04617113091946845,,89.96438500000001,56.69078148148148,0.012126126574557175,,30.13241851851852,-0.18525750030288374,
301363.SZ,医疗设备,20251022,20250930,5.7982,4.9023,39.3434,,,11.4255,1194474058.15,208202331.16,221973418.65,-313815802.0901,370907885.52,4179497349.18,477527573.59,25.55,46.2696,0.5915,1453465.8649,0.005915,0.021612462610439684,14534658649.0,-0.02159086151718402,,1.0661428112417106,-0.07508457976451866,41.10172619047619,1.125733741341532,1.4943229713374107,0.06984965194648929,,61.86113333333333,47.29347,-0.02631716881870732,0.7479591385867486,-7.950069999999997,-0.09520304171780085,
688107.SH,数字芯片设计,20251029,20250930,-17.0731,-16.8831,43.8563,-219368491.94,-59489661.08,12.7253,368240800.05,-191234113.34,-90883913.42,-103735461.93,12851548.51,1174042428.17,149400753.73,30.58,,,1225797.3643,,,12257973643.0,-0.00846269252579433,1.147120082858748,0.4752494825984064,-0.0883575068847335,1032.5394999999999,,2.038787354450353,-0.006669418101298508,,154.39785,34.59380625,-0.029586036152655763,,9.262493749999997,-0.7149402379910372,
688332.SH,数字芯片设计,20251029,20250930,5.2241,4.2528,22.5897,181407721.59,-30218927.8376,7.852,1301533130.51,211207110.61,-16265156.71,-30218927.8376,19480751.97,4456210946.19,349899492.6,117.2,9.9804,0.8512,1413410.904,0.008511999999999999,0.1001963849144323,14134109040.000002,-0.002138014341907185,0.8589091582478705,-0.07701045984211241,-0.006781305508761154,43.55007111111111,0.22917069353426747,2.19928270185228,0.12801044386728866,,154.39785,34.59380625,-0.029586036152655763,0.06464079648777492,-12.00410625,0.08697597623227721,
603219.SH,小家电,20251028,20250930,7.3122,6.0504,14.3918,96250798.91,,49.1622,2291404602.2,117120246.76,41463774.49,-96801440.50999999,138265215.0,3204637526.57,1575468960.22,15.52,81.3618,1.2859,871292.8,0.012859,0.012290780194145163,8712928000.0,-0.011110093014655922,0.8218117838091207,0.35402738328383626,-0.03020667383047495,36.46449056603773,2.2312611183379234,2.0465608328073106,0.00640227550860728,,48.953450000000004,16.9444,-0.032444268317613406,1.662023820588743,-2.5526000000000018,-0.16488756298692658,
688209.SH,模拟芯片设计,20251029,20250930,5.6197,4.4161,33.6828,102783586.74,-92499228.47,10.0288,1168833668.46,114457197.16,26938532.06,-92499228.47,52930232.48,2319660888.8,232633820.91,19.92,48.6967,0.443,864097.8256,0.00443,0.020535272410656162,8640978256.0,-0.010704717189372824,0.8980089438702449,0.2353590051863891,-0.03987618574620681,79.22004791666667,0.6147017236246202,5.732675555706954,0.10619852415923958,,259.3995428571429,40.44138888888889,-0.0031098797724062846,0.1877285498024889,-6.758588888888887,0.07904353861191032,
688337.SH,仪器仪表,20251028,20250930,1.2888,1.2142,54.9981,2255129.51,,15.4815,597389784.07,40661349.13,-2825559.18,-48886131.089999996,46060571.91,3717811342.76,575574433.61,40.66,91.5728,0.9831,788293.3795,0.009831,0.010920273268918281,7882933795.0,-0.0062015148625258745,0.055461256408144165,-0.06949004989889276,-0.013149169385692466,135.9595255319149,0.673529858549737,3.4614034647331495,0.09899130841220449,,98.6831,42.927099999999996,-0.009900546795079882,0.9279481491765055,12.071000000000005,0.08846511666734981,
688150.SH,电子化学品Ⅲ,20251024,20250930,10.0259,9.0903,74.1745,169731652.26,59981538.6554,17.7493,423036664.64,179859585.96,170143114.24,59981538.6554,113884510.57,2192952617.13,389232773.45,39.94,73.114,0.7718,1607335.7145,0.007718,0.013677271110867958,16073357145.0,0.0037317368185313224,0.9436897752992024,0.9459774597604106,0.027351953793648357,71.78767142857143,1.0184757151894566,3.9359911004303183,0.057849625884307976,0.17963069828989608,192.26227500000002,34.29431,-0.0060834765296321714,0.3802826113443212,39.88018999999999,0.8852377734779269,top_20pct
301205.SZ,通信网络设备及器件,20251029,20250930,5.2821,4.1739,34.4804,63491792.77,-444448649.6415,42.5465,846616385.55,81795863.2,-107948830.93,-331367602.82,223418771.89,2760635618.69,1174553907.92,221.92,255.9538,0.0901,2879278.848,0.000901,0.003906955083300189,28792788480.000004,-0.01150870132117193,0.7762225409218495,-1.3197346015660119,-0.1200330824454273,152.5738769230769,1.6775728923047823,4.382861290831215,0.08458598112249471,,180.2466125,29.194436363636363,-0.03688029558324557,1.4200200295026348,5.28596363636364,-0.06936569845202549,
688153.SH,模拟芯片设计,20251028,20250930,0.2153,-0.853,25.7594,-7591956.73,,13.7911,1559420524.7,8597550.29,661613459.71,478660977.4200001,182952482.29,4635146077.2,639238472.28,33.87,324.2476,,1457470.1581,,0.0030840629198180653,14574701580.999998,0.03284190587092338,-0.8830371994253262,76.95371790724357,0.10326772219208023,379.52369,0.8543540457250508,2.8497384616838093,-0.12010743836904536,,259.3995428571429,40.44138888888889,-0.0031098797724062846,1.2499929507530796,-14.681988888888888,0.084317536802971,
688331.SH,其他生物制品,20251031,20250930,-25.5766,-10.8569,84.2663,-545244239.68,-38309802.32,61.184,1719833029.78,-550700575.38,-245539255.27,-287060239.2,120552809.81,5977129884.12,3657046820.48,123.58,98.4557,,6975812.7349,,0.010156852269599425,69758127349.0,-0.004115079491223112,0.990092010170436,0.4458670759524275,-0.04802643488853401,127.58400833333333,0.771693108612554,13.642328500027643,0.03777018455966896,,41.44323333333333,83.441225,0.013730993109186226,2.3756761256562187,0.8250749999999982,-1.0996116067023516,
301551.SZ,电视广播Ⅲ,20251024,20250930,8.6499,7.3514,56.2854,214892564.71,299901246.56,6.207,447959770.61,217079504.14,361708715.6,299901246.56,10762494.5,2727437877.98,169291030.55,28.39,39.2199,2.3776,1135628.39,0.023776000000000002,0.02549726031937868,11356283899.999998,0.02640839637339465,0.9899256291437373,1.666249962348933,0.1099571319226942,78.59585789473685,0.49900721298222955,3.334577565824493,-0.03137414682615147,,81.53599999999999,29.34745714285714,0.037541961699339585,0.48101329474097343,26.93794285714286,0.7764036893650961,top_20pct
001309.SZ,数字芯片设计,20251031,20250930,-1.0983,0.6457,7.1626,-50481572.92,-1692003376.94,73.2755,6659109690.74,-27076510.69,-590043443.29,-667012184.78,114178278.25,9173112084.78,6721645523.01,381.89,125.8556,0.056,8663008.8334,0.0005600000000000001,0.00794561386223577,86630088334.0,-0.007699544091521092,1.8644046678674902,21.79170905902277,-0.072713837857351,257.603540625,0.4885631606407584,1.6343139585159272,0.44995181033697795,,154.39785,34.59380625,-0.029586036152655763,0.8151382937003332,-27.43120625,-0.34954664166896887,
688279.SH,数字芯片设计,20251029,20250930,4.448,4.3587,51.7479,152086556.69,-2443575087.1997,2.8623,557836750.02,167246047.79,175998031.32,-2449115599.4397,24556831.19,5113512174.92,146363929.1,155.0,78.728,0.4958,1784268.24,0.004958000000000001,0.012701961182806627,17842682400.0,-0.13726162605683662,0.9093581504596462,1.0523299871396021,-0.47894979334394877,71.23681458333333,1.1051589049915114,2.1043280701132723,0.1610145443032016,0.47642826334251254,154.39785,34.59380625,-0.029586036152655763,0.5099034733968122,17.15409375,0.04483932090970144,
001308.SZ,面板,20251029,20250930,6.3376,2.2438,12.9547,448597707.03,,51.0619,10780033702.0,502811260.93,681353687.05,-399074993.64,158571277.54,16738324176.65,8546911899.55,19.58,17.708,2.7533,1377797.8116,0.027533,0.056471651231082,13777978115.999998,-0.028964699339779385,0.892179117468995,1.3550883601726973,-0.02384199215096518,15.463210204081633,1.1451697135518364,3.1057686262057262,0.055662346901048654,,44.49316666666667,13.199925,-0.05544973527751523,0.397993699407025,-0.24522499999999958,0.08759374994773815,
688400.SH,其他专用设备,20251030,20250930,3.3392,2.351,33.9664,112363192.15,-376415492.18,32.9809,2127400313.66,132660476.08,-165279309.26,-224949615.54,59670306.28,6004785930.19,1980434888.53,40.21,119.7929,0.059,1926985.4183,0.0005899999999999999,0.008347740141527586,19269854183.0,-0.01167365426866863,0.8469982580361022,-1.2458820753841515,-0.03746172105970184,86.06275777777778,1.3919249521298942,1.0189466870253812,-0.021444970890851622,,126.12728333333332,31.738591666666665,0.004898528460560312,0.94977785007394,2.2278083333333356,-0.09167130309823994,
688362.SH,集成电路封测,20251028,20250930,2.4732,1.487,16.4188,-31900609.11,,73.3853,3169954972.74,63124730.33,1146913650.96,-474621967.81999993,1621535618.78,15351139606.05,11265478954.61,37.5,187.1725,,1539311.3625,,0.005342665188529297,15393113625.0,-0.030833395983588727,-0.5053583428116326,18.169006742115617,-0.030917702528934585,243.12049629629632,0.7698754438699761,7.784126438005564,0.1512495997498815,,109.02749999999999,28.78833333333333,-0.04652302861347144,1.716745775148472,-12.36953333333333,-0.30755741270793135,
688048.SH,分立器件,20251025,20250930,0.6991,-0.0912,36.0256,-24148312.02,,9.6112,339390192.06,20942553.29,-36184605.47,-299603212.65,43046493.06,3333180308.13,320358487.22,229.85,2075.4379,,4051794.4899,,0.0004818260281360382,40517944899.0,-0.007394333878404438,-1.1530739201475848,-1.7278029554914887,-0.08988509020026135,1082.5772833333333,1.9171267788010269,12.527069353949734,-0.10718699363999862,,870.2694666666666,41.654599999999995,-0.022296009321271654,2.3848221493388793,-5.628999999999998,-0.5948537399183561,
301327.SZ,锂电池,20251029,20250930,2.2972,2.1084,39.6827,74089783.7,-926850248.1563,17.2753,2941993646.76,142503111.05,-527736530.43,-926850248.1563,71073678.51,7495532993.4,1294875099.76,76.28,59.7533,1.0716,1330180.9836,0.010716000000000002,0.016735477371124272,13301809836.0,-0.069678506878656,0.5199169558761714,-3.703333397716723,-0.1236536813289214,82.72600967741936,0.7223036652317836,2.8107605046795903,0.09264248315070756,1.1025878414130732,760.0467125,15.44951,-0.037242426256840225,0.07861793099986601,24.233189999999997,0.2670640014777857,
688380.SH,数字芯片设计,20251029,20250930,5.0434,4.8017,33.6205,105704832.8,217605484.3882,13.4767,773013040.56,152288075.22,224475064.8,197745365.26000002,26729699.54,3520143731.4,474400099.3,42.06,59.2556,0.5922,1683935.19,0.005921999999999999,0.016876042095599404,16839351900.0,0.011743050827270854,0.694111030343614,1.474016034910918,0.05617536678860397,106.485284375,0.55646750016016,21.578657442206527,-0.04781416019563989,,154.39785,34.59380625,-0.029586036152655763,0.3837851369044323,-0.9733062500000003,0.18416351460275893,
688206.SH,垂直应用软件,20251031,20250930,2.1156,1.899,89.1055,-19515333.72,-47949306.8715,17.2408,314611408.17,41990743.05,8174929.64,-23411002.99,31585932.63,2462999311.12,424641775.09,31.05,366.6423,0.0963,1351227.2336,0.000963,0.002727453978987149,13512272336.0,-0.0017325733531603977,-0.46475323613021896,0.19468409097371284,-0.009505078984108328,1205.1510642857143,0.3042293293059544,3.711503151240291,0.16669663639756194,,338.9110411764706,40.446389999999994,-0.06992333160425092,1.081824595407884,48.65911000000001,0.6450260430031086,top_20pct
